457 0 -0.9999999999999694
458 0 -1.00000000000004
460 0 -1.000000000000004
461 0 -1.000000000000014
462 0 -1.000000000000011
463 0 -1.000000000000004
465 0 -0.9999999999999923
467 0 -1.000000000000032
468 0 -0.9999999999999888
470 0 -0.9999999999999895
471 0 -0.9999999999999764
472 0 -0.9999999999999867
477 0 1.000000000000004
478 0 1.000000000000004
479 0 1.000000000000005
480 0 1.000000000000004
481 0 1.000000000000007
482 0 1.000000000000006
484 0 1.000000000000007
486 0 1.000000000000006
487 0 1.000000000000005
488 0 1.000000000000004
489 0 1.000000000000005
490 0 1.000000000000005
492 0 1.000000000000007
494 0 1.000000000000006
496 0 1.000000000000002
497 0 1.000000000000004
502 0 -1.000000000000004
503 0 -1.000000000000004
504 0 -0.999999999999975
505 0 -1.000000000000019
506 0 -1.000000000000005
508 0 -1.000000000000007
510 0 -1.000000000000014
511 0 -0.9999999999999923
512 0 -1.000000000000002
513 0 -1.000000000000004
514 0 -1.000000000000004
516 0 -1.000000000000004
518 0 -1.000000000000004
520 0 -1.000000000000006
521 0 -1.000000000000006
526 0 1.000000000000006
527 0 1.000000000000005
528 0 0.9999999999999857
529 0 1.000000000000014
530 0 1.000000000000006
532 0 1.000000000000006
534 0 1.000000000000007
535 0 0.9999999999999872
536 0 1.000000000000004
537 0 1.000000000000004
538 0 1.000000000000006
540 0 1.000000000000002
542 0 1.000000000000003
544 0 1.000000000000005
545 0 1.000000000000004
550 0 1.000000000000007
551 0 1.000000000000006
552 0 0.999999999999972
553 0 1.000000000000006
554 0 1.000000000000007
556 0 1.000000000000006
558 0 0.9999999999999776
559 0 0.9999999999999644
560 0 1
561 0 1.000000000000003
564 0 1.000000000000005
565 0 1.000000000000007
566 0 1.000000000000003
567 0 1.000000000000004
568 0 1.000000000000006
574 0 -1.000000000000007
575 0 -1.000000000000006
576 0 -0.9999999999999983
577 0 -1.000000000000018
578 0 -1.000000000000005
580 0 -1.000000000000002
582 0 -1.000000000000005
583 0 -1.000000000000004
584 0 -1.000000000000003
585 0 -1.000000000000004
586 0 -1.000000000000004
588 0 -1.000000000000007
590 0 -1.000000000000007
592 0 -0.9999999999999803
593 0 -0.9999999999999795
607 2 25 0.5 67 0.5 0
611 2 25 0.5 26 0.5 0
613 2 26 0.5 28 0.5 0
615 2 28 0.5 62 0.5 0
617 2 29 0.5 41 0.5 0
620 2 29 0.5 31 0.5 0
622 2 31 0.5 32 0.5 0
625 2 32 0.5 62 0.5 0
626 2 33 0.5 41 0.5 0
628 2 33 0.5 34 0.5 0
631 2 34 0.5 36 0.5 0
635 2 36 0.5 86 0.5 0
636 2 37 0.5 67 0.5 0
638 2 37 0.5 39 0.5 0
640 2 39 0.5 40 0.5 0
643 2 40 0.5 86 0.5 0
644 0 -1.000000000000036
645 0 -0.999999999999973
648 1 459 0.5 -0.4999999999999847
650 1 459 0.5 -0.5000000000000018
652 0 -1.000000000000013
655 0 -0.9999999999999822
656 0 -1.000000000000105
657 1 464 0.5 -0.5000000000000053
659 1 464 0.5 -0.5000000000000018
660 0 -1.000000000000008
662 0 -1.000000000000004
665 0 -1.000000000000019
667 1 466 0.5 -0.4999999999999962
668 1 466 0.5 -0.4999999999999944
672 0 -1.000000000000048
673 0 -1.000000000000024
675 0 -1.000000000000062
676 1 469 0.5 -0.4999999999999947
678 1 469 0.5 -0.4999999999999882
679 0 -1.000000000000026
680 2 500 0.5 501 0.5 0
681 0 -0.9999999999999671
682 0 -0.9999999999999525
683 2 500 0.5 509 0.5 0
684 0 -1.000000000000079
685 2 524 0.5 525 0.5 0
686 0 0.9999999999999608
687 0 0.9999999999999845
688 2 524 0.5 533 0.5 0
689 0 1.000000000000053
690 2 548 0.5 549 0.5 0
691 0 0.9999999999999805
692 0 1.000000000000011
693 2 548 0.5 557 0.5 0
694 0 1.000000000000025
695 0 -0.9999999999999504
696 2 571 0.5 573 0.5 0
697 0 -0.9999999999999796
698 2 571 0.5 591 0.5 0
699 0 -1.000000000000052
713 2 609 0.5 610 0.5 0
730 2 630 0.5 633 0.5 0
732 2 609 0.5 639 0.5 0
737 2 633 0.5 641 0.5 0
738 2 594 0.5 649 0.5 0
741 2 594 0.5 595 0.5 0
743 2 595 0.5 596 0.5 0
745 2 596 0.5 653 0.5 0
748 2 597 0.5 649 0.5 0
749 2 597 0.5 599 0.5 0
751 2 598 0.5 599 0.5 0
752 2 598 0.5 664 0.5 0
756 2 600 0.5 664 0.5 0
758 2 600 0.5 601 0.5 0
759 2 601 0.5 602 0.5 0
763 2 602 0.5 670 0.5 0
765 2 604 0.5 653 0.5 0
766 2 603 0.5 604 0.5 0
768 2 603 0.5 605 0.5 0
769 2 605 0.5 670 0.5 0
770 2 26 0.5 610 0.5 0
773 2 26 0.5 612 0.5 0
774 2 31 0.5 621 0.5 0
776 2 31 0.5 623 0.5 0
777 2 34 0.5 629 0.5 0
779 2 34 0.5 630 0.5 0
780 2 39 0.5 639 0.5 0
782 2 39 0.5 641 0.5 0
784 2 612 0.5 614 0.5 0
788 2 614 0.5 616 0.5 0
789 2 618 0.5 619 0.5 0
792 2 619 0.5 621 0.5 0
794 2 623 0.5 624 0.5 0
796 2 616 0.5 624 0.5 0
797 2 618 0.5 627 0.5 0
799 2 627 0.5 629 0.5 0
812 2 700 0.5 742 0.5 0
815 2 700 0.5 701 0.5 0
817 2 701 0.5 702 0.5 0
819 2 702 0.5 746 0.5 0
822 2 703 0.5 742 0.5 0
823 2 703 0.5 705 0.5 0
825 2 704 0.5 705 0.5 0
826 2 704 0.5 755 0.5 0
830 2 706 0.5 755 0.5 0
832 2 706 0.5 707 0.5 0
833 2 707 0.5 708 0.5 0
837 2 708 0.5 761 0.5 0
839 2 710 0.5 746 0.5 0
840 2 709 0.5 710 0.5 0
842 2 709 0.5 711 0.5 0
843 2 711 0.5 761 0.5 0
845 2 712 0.5 714 0.5 0
849 2 716 0.5 772 0.5 0
851 2 716 0.5 717 0.5 0
855 2 720 0.5 721 0.5 0
861 2 722 0.5 723 0.5 0
866 2 726 0.5 727 0.5 0
873 2 728 0.5 729 0.5 0
876 2 729 0.5 731 0.5 0
878 2 712 0.5 733 0.5 0
883 2 731 0.5 736 0.5 0
884 2 714 0.5 715 0.5 0
888 2 715 0.5 772 0.5 0
889 2 717 0.5 718 0.5 0
893 2 718 0.5 786 0.5 0
894 2 719 0.5 793 0.5 0
897 2 719 0.5 720 0.5 0
900 2 723 0.5 724 0.5 0
